dp_id,dp_life_id,desc_count
rhc50320,obpdef1-651-18971025,1
rhc50321,rhc50321,1
rhc50322,rhc50322,3
rhc50323,rhc50323,1
rhc50324,rhc14424,2
rhc50325,rhc50325,2
rhc50326,rhc50326,1
rhc50327,rhc50327,1
rhc50328,rhc50328,1
rhc50329,rhc45521,3
rhc5033,rhc5033,1
rhc50330,rhc50330,1
rhc50331,rhc50331,1
rhc50332,rhc50332,1
rhc50333,rhc50333,1
rhc50334,rhc50334,1
rhc50335,rhc102189,6
rhc50336,rhc50336,1
rhc50337,rhc50337,1
rhc50338,rhc50338,1
rhc50339,rhc36231,2
rhc5034,rhc5034,1
rhc50340,rhc38582,2
rhc50341,rhc50341,1
rhc50342,rhc50342,2
rhc50343,rhc50343,1
rhc50344,rhc50344,1
rhc50345,rhc50345,1
rhc50346,rhc50346,1
rhc50347,rhc50347,1
rhc50348,rhc50348,1
rhc50349,rhc50349,1
rhc5035,rhc5035,1
rhc50350,rhc50350,1
rhc50351,rhc50351,1
rhc50352,rhc50352,1
rhc50353,rhc50353,1
rhc50354,rhc50354,1
rhc50355,rhc50355,1
rhc50356,rhc50356,1
rhc50357,rhc50357,1
rhc50358,rhc107916,2
rhc50359,rhc50359,1
rhc5036,rhc5036,1
rhc50360,rhc50360,1
rhc50361,rhc50361,1
rhc50362,rhc50362,1
rhc50363,rhc50363,1
rhc50364,rhc50364,5
rhc50365,rhc40551,2
rhc50366,rhc50366,1
rhc50367,rhc50367,1
rhc50368,rhc50368,1
rhc50369,rhc50369,1
rhc5037,rhc5037,1
rhc50370,rhc20874,3
rhc50371,rhc50371,2
rhc50372,obpdef3-727-18971025,2
rhc50373,rhc26474,7
rhc50374,rhc30728,3
rhc50375,rhc35679,3
rhc50376,rhc50376,1
rhc50377,rhc50377,1
rhc50378,rhc50378,1
rhc50379,rhc105324,3
rhc5038,rhc5038,1
rhc50380,rhc44395,5
rhc50381,rhc50381,1
rhc50382,rhc44849,2
rhc50383,rhc131793,3
rhc50384,rhc50384,3
rhc50385,rhc50385,2
rhc50386,rhc100763,8
rhc50387,obpdef1-518-18780506,6
rhc50388,rhc50388,1
rhc50389,rhc112208,7
rhc5039,rhc5039,1
rhc50390,rhc46240,2
rhc50391,rhc50391,1
rhc50392,rhc50392,1
rhc50393,rhc47927,2
rhc50394,rhc50394,1
rhc50395,rhc50395,4
rhc50396,rhc50396,2
rhc50397,rhc33502,2
rhc50398,rhc50398,1
rhc50399,rhc100357,4
rhc504,rhc504,1
rhc5040,rhc5040,1
rhc50400,rhc50400,1
rhc50401,rhc50401,1
rhc50402,rhc50402,1
rhc50403,rhc50403,1
rhc50404,rhc50404,1
rhc50405,rhc50405,1
rhc50406,obpdef1-241-19040208,2
rhc50407,rhc50407,1
rhc50408,rhc50408,1
rhc50409,rhc50409,1
rhc5041,rhc5041,1
rhc50410,rhc40748,3
rhc50411,rhc50411,1
rhc50412,rhc50412,1
rhc50413,rhc50413,1
rhc50414,rhc50414,1
rhc50415,rhc50415,2
rhc50416,rhc50416,2
rhc50417,rhc50417,1
rhc50418,rhc44212,2
rhc50419,rhc50419,1
rhc5042,rhc5042,1
rhc50420,rhc50420,1
rhc50421,rhc50421,1
rhc50422,rhc50422,1
rhc50423,rhc50423,1
rhc50424,rhc50424,1
rhc50425,rhc50425,1
rhc50426,rhc50426,1
rhc50427,rhc50427,3
rhc50428,rhc50428,1
rhc50429,rhc50429,1
rhc5043,rhc5043,1
rhc50430,rhc112729,4
rhc50431,rhc47287,5
rhc50432,rhc50432,1
rhc50433,rhc50433,1
rhc50434,rhc50434,1
rhc50435,rhc50435,1
rhc50436,rhc50436,1
rhc50437,rhc50437,1
rhc50438,rhc50438,1
rhc50439,obpdef1-78-18621124,2
rhc5044,rhc5044,1
rhc50440,rhc112318,2
rhc50441,rhc50441,1
rhc50442,rhc47160,2
rhc50443,rhc50443,1
rhc50444,rhc50444,1
rhc50445,rhc50445,1
rhc50446,rhc115124,7
rhc50447,rhc50447,1
rhc50448,rhc50448,1
rhc50449,rhc35333,3
rhc5045,rhc5045,1
rhc50450,rhc50450,1
rhc50451,rhc50451,1
rhc50452,rhc50452,2
rhc50453,rhc50453,1
rhc50454,rhc44598,2
rhc50455,rhc50455,1
rhc50456,rhc50456,1
rhc50457,obpdef1-197-18880109,1
rhc50458,rhc39094,2
rhc50459,rhc50459,1
rhc5046,rhc5046,1
rhc50460,rhc50460,1
rhc50461,rhc100792,10
rhc50462,rhc50462,1
rhc50463,rhc50463,1
rhc50464,rhc50464,1
rhc50465,rhc50465,1
rhc50466,rhc50466,1
rhc50467,rhc50467,3
rhc50468,rhc108807,6
rhc50469,rhc50469,1
rhc5047,rhc5047,1
rhc50470,rhc50470,1
rhc50471,rhc50471,1
rhc50472,rhc50472,1
rhc50473,rhc44453,2
rhc50474,rhc50474,1
rhc50475,obpdef2-415-18990529,3
rhc50476,rhc20040,2
rhc50477,rhc50477,1
rhc50478,rhc50478,1
rhc50479,rhc50479,1
rhc5048,rhc5048,1
rhc50480,rhc50480,1
rhc50481,rhc50481,1
rhc50482,rhc50482,1
rhc50483,rhc50483,1
rhc50484,rhc50484,1
rhc50485,rhc44920,2
rhc50486,rhc50486,1
rhc50487,rhc50487,1
rhc50488,rhc50488,2
rhc50489,rhc50489,1
rhc5049,rhc5049,1
rhc50490,rhc50490,1
rhc50491,rhc50491,1
rhc50492,rhc50492,2
rhc50493,rhc109786,4
rhc50494,rhc50494,2
rhc50495,rhc108351,11
rhc50496,rhc50496,1
rhc50497,rhc50497,1
rhc50498,rhc50498,1
rhc50499,obpdef2-26-18801123,1
rhc505,rhc505,1
rhc5050,rhc5050,1
rhc50500,rhc50500,1
rhc50501,rhc50501,4
rhc50502,rhc50502,1
rhc50503,rhc112295,3
rhc50504,rhc50504,1
rhc50505,rhc50505,1
rhc50506,rhc43499,3
rhc50507,rhc50507,1
rhc50508,rhc100784,5
rhc50509,rhc44124,2
rhc5051,rhc5051,1
rhc50510,rhc50510,1
rhc50511,rhc50511,2
rhc50512,rhc50512,1
rhc50513,rhc101917,8
rhc50514,rhc50514,1
rhc50515,rhc125796,4
rhc50516,rhc106767,9
rhc50517,rhc50517,1
rhc50518,rhc110428,8
rhc50519,rhc50519,1
rhc5052,rhc5052,1
rhc50520,rhc50520,1
rhc50521,rhc50521,1
rhc50522,rhc106064,7
rhc50523,rhc50523,1
rhc50524,rhc50524,2
rhc50525,rhc50525,1
rhc50526,rhc50526,2
rhc50527,obpdef3-49-18981121,1
rhc50528,rhc50528,1
rhc50529,rhc50529,1
rhc5053,rhc5053,1
rhc50530,rhc50530,1
rhc50531,rhc50531,1
rhc50532,rhc50532,1
rhc50533,rhc41765,3
rhc50534,rhc50534,1
rhc50535,rhc50535,1
rhc50536,rhc50536,1
rhc50537,rhc50537,3
rhc50538,rhc50538,3
rhc50539,rhc38720,4
rhc5054,rhc5054,1
rhc50540,rhc50540,3
rhc50541,rhc50541,4
rhc50542,rhc28812,2
rhc50543,rhc40329,3
rhc50544,rhc131606,5
rhc50545,rhc50545,1
rhc50546,obpdef1-62-18941119,1
rhc50547,rhc50547,1
rhc50548,rhc50548,1
rhc50549,rhc43207,2
rhc5055,rhc5055,1
rhc50550,rhc50550,1
rhc50551,rhc50551,1
rhc50552,rhc50552,1
rhc50553,rhc43562,3
rhc50554,rhc29647,5
rhc50555,rhc50555,1
rhc50556,rhc16000,4
rhc50557,rhc125157,5
rhc50558,rhc50558,1
rhc50559,rhc50559,1
rhc5056,rhc5056,1
rhc50560,rhc50560,2
rhc50561,rhc50561,1
rhc50562,rhc50562,1
rhc50563,obpdef3-360-19030330,1
rhc50564,rhc50564,1
rhc50565,rhc50565,2
rhc50566,rhc50566,1
rhc50567,rhc50567,1
rhc50568,rhc50568,1
rhc50569,rhc50569,1
rhc5057,rhc5057,1
rhc50570,rhc50570,1
rhc50571,rhc50571,1
rhc50572,rhc112022,3
rhc50573,rhc50573,1
rhc50574,obpdef2-722-19030908,3
rhc50575,rhc40403,2
rhc50576,rhc50576,2
rhc50577,rhc50577,1
rhc50578,rhc107332,6
rhc50579,rhc50579,1
rhc5058,rhc5058,1
rhc50580,rhc50580,1
rhc50581,rhc50581,1
rhc50582,rhc104667,10
rhc50583,rhc50583,1
rhc50584,rhc50584,2
rhc50585,rhc50585,1
rhc50586,rhc50586,1
rhc50587,rhc50587,1
rhc50588,rhc50588,1
rhc50589,rhc50589,1
rhc5059,rhc5059,1
rhc50590,rhc50590,1
rhc50591,rhc50591,1
rhc50592,rhc50592,1
rhc50593,obpdef6-53-19111205,1
rhc50594,rhc50594,1
rhc50595,rhc50595,1
rhc50596,rhc50596,3
rhc50597,rhc50597,1
rhc50598,rhc105475,4
rhc50599,rhc50599,2
rhc506,rhc506,1
rhc5060,rhc5060,1
rhc50600,rhc50600,1
rhc50601,rhc50601,1
rhc50602,rhc50602,1
rhc50603,rhc36460,2
rhc50604,rhc50604,1
rhc50605,rhc50605,1
rhc50606,rhc17350,2
rhc50607,rhc25026,5
rhc50608,obpdef1-6-18990410,1
rhc50609,rhc50609,1
rhc5061,rhc5061,1
rhc50610,rhc50610,3
rhc50611,rhc45453,2
rhc50612,rhc20446,2
rhc50613,rhc50613,1
rhc50614,rhc50614,1
rhc50615,rhc50615,1
rhc50616,rhc32800,2
rhc50617,rhc50617,1
rhc50618,rhc50618,1
rhc50619,rhc27482,3
rhc5062,rhc5062,1
rhc50620,rhc50620,3
rhc50621,rhc50621,2
rhc50622,rhc112636,4
rhc50623,rhc50623,1
rhc50624,rhc50624,1
rhc50625,rhc50625,1
rhc50626,rhc44977,4
rhc50627,rhc102885,8
rhc50628,rhc50628,1
rhc50629,rhc50629,1
rhc5063,rhc5063,1
rhc50630,rhc50630,1
rhc50631,rhc40237,2
rhc50632,rhc50632,1
rhc50633,rhc50633,1
rhc50634,rhc50634,1
rhc50635,rhc50635,1
rhc50636,obpdef1-506-18850420,1
rhc50637,rhc23864,3
rhc50638,rhc106118,5
rhc50639,rhc50639,1
rhc5064,rhc5064,1
rhc50640,rhc50640,1
rhc50641,rhc50641,2
rhc50642,rhc50642,1
rhc50643,rhc50643,2
rhc50644,rhc50644,1
rhc50645,rhc50645,2
rhc50646,rhc50646,1
rhc50647,rhc50647,1
rhc50648,rhc100909,6
rhc50649,rhc50649,2
rhc5065,rhc5065,1
rhc50650,rhc50650,1
rhc50651,obpdef2-317-18990410,1
rhc50652,obpdef1-44-18981121,1
rhc50653,rhc50653,1
rhc50654,rhc113023,3
rhc50655,rhc45009,2
rhc50656,rhc50656,1
rhc50657,rhc50657,1
rhc50658,rhc50658,1
rhc50659,rhc50659,1
rhc5066,rhc5066,1
rhc50660,rhc50660,1
rhc50661,rhc50661,1
rhc50662,rhc50662,1
rhc50663,rhc50663,1
rhc50664,rhc50664,1
rhc50665,obpdef1-488-18990626,1
rhc50666,rhc50666,1
rhc50667,rhc50667,1
rhc50668,rhc50668,1
rhc50669,rhc50669,1
rhc5067,rhc5067,1
rhc50670,rhc50670,1
rhc50671,rhc50671,1
rhc50672,rhc50672,1
rhc50673,rhc50673,1
rhc50674,rhc50674,1
rhc50675,rhc50675,1
rhc50676,rhc50676,1
rhc50677,rhc50677,1
rhc50678,rhc46246,2
rhc50679,rhc45204,3
rhc5068,rhc5068,1
rhc50680,rhc50680,1
rhc50681,rhc50681,1
rhc50682,rhc50682,3
rhc50683,rhc50683,1
rhc50684,rhc50684,1
rhc50685,rhc50685,1
rhc50686,rhc118375,3
rhc50687,rhc50687,3
rhc50688,obpdef1-2-18971122,1
rhc50689,rhc18059,3
rhc5069,rhc5069,1
rhc50690,rhc50690,1
rhc50691,rhc50691,1
rhc50692,rhc50692,1
rhc50693,rhc50693,1
rhc50694,rhc27706,2
rhc50695,rhc50695,1
rhc50696,rhc108800,4
rhc50697,rhc50697,1
rhc50698,rhc50698,1
rhc50699,rhc50699,1
rhc507,rhc507,1
rhc5070,rhc5070,1
rhc50700,rhc50700,1
rhc50701,rhc50701,1
rhc50702,rhc109110,3
rhc50703,rhc45915,2
rhc50704,rhc50704,2
rhc50705,rhc47842,2
rhc50706,rhc50706,1
rhc50707,rhc50707,2
rhc50708,rhc50708,1
rhc50709,rhc50709,1
rhc5071,rhc5071,1
rhc50710,rhc50710,1
rhc50711,rhc50711,1
rhc50712,rhc50712,1
rhc50713,rhc50713,1
rhc50714,rhc50714,3
rhc50715,rhc50715,1
rhc50716,rhc50716,1
rhc50717,rhc50717,1
rhc50718,rhc14789,2
rhc50719,rhc50719,1
rhc5072,rhc5072,2
rhc50720,rhc50720,1
rhc50721,rhc50721,1
rhc50722,rhc50722,1
rhc50723,rhc50723,2
rhc50724,rhc50724,1
rhc50725,rhc50725,2
rhc50726,rhc17728,3
rhc50727,rhc50727,1
rhc50728,rhc35682,2
rhc50729,rhc43679,3
rhc5073,rhc5073,2
rhc50730,rhc124977,5
rhc50731,rhc50731,1
rhc50732,rhc50732,1
rhc50733,obpdef1-621-18990912,1
rhc50734,obpdef1-849-18880917,3
rhc50735,rhc50735,2
rhc50736,rhc50736,2
rhc50737,rhc50737,3
rhc50738,rhc50738,1
rhc50739,rhc50739,1
rhc5074,rhc5074,2
rhc50740,rhc50740,1
rhc50741,rhc50741,3
rhc50742,obpdef1-551-18870425,1
rhc50743,rhc50743,1
rhc50744,rhc122491,9
rhc50745,rhc50745,1
rhc50746,rhc50746,1
rhc50747,rhc50747,1
rhc50748,rhc34050,5
rhc50749,rhc50749,1
rhc5075,rhc5075,2
rhc50750,rhc121911,7
rhc50751,rhc113160,5
rhc50752,rhc50752,2
rhc50753,rhc50753,1
rhc50754,rhc50754,1
rhc50755,rhc50755,1
rhc50756,rhc50756,1
rhc50757,rhc42967,2
rhc50758,rhc50758,3
rhc50759,obpdef1-301-18960323,4
rhc5076,rhc5076,2
rhc50760,rhc43565,2
rhc50761,obpdef1-678-18570615,1
rhc50762,rhc50762,1
rhc50763,rhc17311,4
rhc50764,rhc50764,2
rhc50765,rhc50765,2
rhc50766,rhc50766,8
rhc50767,rhc50767,1
rhc50768,rhc50768,2
rhc50769,obpdef1-709-18890916,1
rhc5077,rhc5077,2
rhc50770,rhc44046,3
rhc50771,rhc50771,1
rhc50772,rhc50772,1
rhc50773,rhc40830,2
rhc50774,rhc50774,1
rhc50775,rhc35221,2
rhc50776,rhc50776,1
rhc50777,rhc50777,1
rhc50778,rhc50778,1
rhc50779,rhc50779,1
rhc5078,rhc5078,2
rhc50780,rhc123778,3
rhc50781,rhc50781,2
rhc50782,rhc50782,1
rhc50783,rhc50783,1
rhc50784,rhc26528,6
rhc50785,rhc50785,1
rhc50786,rhc50786,2
rhc50787,rhc50787,1
rhc50788,rhc50788,1
rhc50789,rhc109618,7
rhc5079,rhc5079,2
rhc50790,rhc102271,7
rhc50791,rhc50791,1
rhc50792,rhc50792,4
rhc50793,rhc50793,2
rhc50794,rhc50794,2
rhc50795,rhc50795,1
rhc50796,rhc50796,1
rhc50797,rhc31362,4
rhc50798,rhc50798,1
rhc50799,rhc50799,1
rhc508,rhc508,1
rhc5080,rhc5080,2
rhc50800,rhc107821,3
rhc50801,rhc50801,1
rhc50802,rhc50802,1
rhc50803,rhc50803,1
rhc50804,rhc101762,8
rhc50805,rhc50805,1
rhc50806,rhc50806,1
rhc50807,rhc50807,1
rhc50808,rhc107235,4
rhc50809,rhc50809,1
rhc5081,rhc5081,2
rhc50810,rhc50810,1
rhc50811,rhc50811,1
rhc50812,rhc50812,2
rhc50813,rhc39458,2
rhc50814,rhc33120,2
rhc50815,rhc50815,1
rhc50816,obpdef1-911-18880917,2
rhc50817,rhc31422,4
rhc50818,rhc50818,1
rhc50819,obpdef1-127-18861213,3
rhc5082,rhc5082,2
rhc50820,rhc102768,10
rhc50821,rhc50821,1
rhc50822,rhc30281,5
rhc50823,rhc50823,1
rhc50824,rhc50824,1
rhc50825,rhc27973,5
rhc50826,rhc50826,1
rhc50827,rhc50827,1
rhc50828,rhc50828,1
rhc50829,rhc50829,3
rhc5083,rhc5083,2
rhc50830,rhc119649,5
rhc50831,rhc50831,1
rhc50832,rhc50832,1
rhc50833,rhc50833,1
rhc50834,rhc50834,1
rhc50835,rhc50835,1
rhc50836,rhc50836,2
rhc50837,rhc110142,5
rhc50838,rhc50838,1
rhc50839,rhc46747,4
rhc5084,rhc5084,1
rhc50840,rhc108124,5
rhc50841,rhc46872,4
rhc50842,rhc50842,4
rhc50843,rhc50843,2
rhc50844,rhc50844,2
rhc50845,rhc50845,1
rhc50846,rhc50846,1
rhc50847,rhc50847,1
rhc50848,rhc50848,1
rhc50849,rhc50849,1
rhc5085,rhc5085,2
rhc50850,rhc109929,2
rhc50851,rhc114090,5
rhc50852,rhc119346,2
rhc50853,rhc50853,2
rhc50854,rhc50854,2
rhc50855,rhc50855,1
rhc50856,rhc50856,1
rhc50857,rhc50857,1
rhc50858,rhc50858,1
rhc50859,rhc108562,5
rhc5086,rhc5086,2
rhc50860,rhc50860,1
rhc50861,rhc123364,2
rhc50862,rhc50862,1
rhc50863,obpdef1-65-18941119,1
rhc50864,rhc50864,3
rhc50865,rhc50865,1
rhc50866,rhc25343,3
rhc50867,rhc50867,1
rhc50868,rhc50868,1
rhc50869,rhc48288,2
rhc5087,rhc5087,2
rhc50870,rhc50870,1
rhc50871,rhc40571,2
rhc50872,rhc29791,4
rhc50873,rhc50873,1
rhc50874,rhc13435,4
rhc50875,rhc50875,1
rhc50876,rhc113788,3
rhc50877,rhc50877,1
rhc50878,rhc50878,1
rhc50879,rhc50879,3
rhc5088,rhc5088,2
rhc50880,rhc50880,1
rhc50881,rhc41709,2
rhc50882,rhc50882,1
rhc50883,rhc50883,1
rhc50884,rhc50884,1
rhc50885,rhc26870,2
rhc50886,rhc50886,3
rhc50887,rhc50887,1
rhc50888,rhc50888,2
rhc50889,rhc50889,1
rhc5089,rhc5089,2
rhc50890,rhc50890,1
rhc50891,rhc50891,1
rhc50892,rhc50892,1
rhc50893,rhc115693,3
rhc50894,rhc50894,1
rhc50895,rhc37296,7
rhc50896,rhc50896,2
rhc50897,rhc50897,1
rhc50898,rhc50898,1
rhc50899,rhc50899,1
rhc509,obpdef1-107-19070910,1
rhc5090,rhc5090,2
rhc50900,rhc50900,1
rhc50901,rhc50901,1
rhc50902,rhc50902,1
rhc50903,rhc50903,1
rhc50904,rhc50904,1
rhc50905,rhc40869,2
rhc50906,rhc50906,1
rhc50907,rhc50907,1
rhc50908,obpdef1-231-18841229,1
rhc50909,rhc50909,2
rhc5091,rhc5091,2
rhc50910,rhc50910,1
rhc50911,rhc50911,3
rhc50912,rhc50912,3
rhc50913,obpdef1-534-18960622,1
rhc50914,rhc25026,5
rhc50915,rhc50915,1
rhc50916,rhc50916,1
rhc50917,rhc50917,1
rhc50918,rhc19292,2
rhc50919,rhc50919,2
rhc5092,rhc5092,2
rhc50920,rhc50920,3
rhc50921,rhc27844,3
rhc50922,rhc50922,1
rhc50923,rhc50923,1
rhc50924,rhc50924,3
rhc50925,rhc50925,1
rhc50926,rhc20419,4
rhc50927,rhc42101,3
rhc50928,obpdef2-356-18960420,1
rhc50929,obpdef1-3-19120611,3
rhc5093,rhc5093,2
rhc50930,obpdef1-703-18870627,1
rhc50931,rhc50931,1
rhc50932,rhc50932,1
rhc50933,rhc100274,9
rhc50934,rhc50934,1
rhc50935,rhc47509,2
rhc50936,rhc50936,2
rhc50937,rhc50937,1
rhc50938,rhc50938,1
rhc50939,rhc50939,1
rhc5094,rhc5072,2
rhc50940,rhc50940,5
rhc50941,rhc24081,4
rhc50942,rhc127554,3
rhc50943,rhc50943,3
rhc50944,rhc50944,1
rhc50945,rhc50945,1
rhc50946,rhc50946,1
rhc50947,rhc50947,1
rhc50948,rhc50948,1
rhc50949,rhc50949,1
rhc5095,rhc5073,2
rhc50950,rhc50950,1
rhc50951,rhc50951,1
rhc50952,rhc50952,1
rhc50953,rhc50953,1
rhc50954,rhc50954,1
rhc50955,rhc50955,1
rhc50956,rhc50956,1
rhc50957,rhc50957,1
rhc50958,rhc50958,2
rhc50959,rhc106835,7
rhc5096,rhc5074,2
rhc50960,rhc50960,1
rhc50961,rhc50961,2
rhc50962,rhc50962,1
rhc50963,rhc43488,2
rhc50964,rhc50964,2
rhc50965,rhc50965,1
rhc50966,rhc114155,7
rhc50967,rhc50967,1
rhc50968,rhc50968,1
rhc50969,rhc50969,1
rhc5097,rhc5075,2
rhc50970,rhc50970,1
rhc50971,rhc50971,1
rhc50972,rhc50972,1
rhc50973,rhc50973,1
rhc50974,rhc50974,1
rhc50975,rhc50975,2
rhc50976,rhc50976,1
rhc50977,rhc50977,1
rhc50978,rhc50978,1
rhc50979,rhc50979,1
rhc5098,rhc5076,2
rhc50980,rhc50980,1
rhc50981,rhc50981,1
rhc50982,rhc50982,1
rhc50983,rhc50983,1
rhc50984,obpdef1-134-18980110,1
rhc50985,rhc50985,1
rhc50986,rhc50986,1
rhc50987,rhc50987,1
rhc50988,rhc50988,2
rhc50989,rhc50989,1
rhc5099,rhc5077,2
rhc50990,rhc50990,1
rhc50991,rhc119688,7
rhc50992,rhc50992,1
rhc50993,rhc50993,1
rhc50994,rhc50994,1
rhc50995,rhc50995,3
rhc50996,rhc111257,6
rhc50997,rhc31191,4
rhc50998,rhc50998,1
rhc50999,rhc50999,1
rhc51,rhc51,1
rhc510,rhc510,1
rhc5100,rhc5078,2
rhc51000,rhc51000,1
rhc51001,rhc107683,4
rhc51002,rhc27345,3
rhc51003,rhc24932,4
rhc51004,rhc51004,1
rhc51005,rhc51005,1
rhc51006,rhc51006,1
rhc51007,rhc51007,1
rhc51008,rhc51008,2
rhc51009,rhc51009,3
rhc5101,rhc5079,2
rhc51010,rhc51010,1
rhc51011,rhc51011,1
rhc51012,rhc47925,2
rhc51013,rhc51013,1
rhc51014,rhc51014,1
rhc51015,rhc45065,2
rhc51016,rhc51016,1
rhc51017,rhc51017,1
rhc51018,rhc51018,1
rhc51019,rhc109760,10
rhc5102,rhc5080,2
rhc51020,rhc51020,1
rhc51021,rhc51021,1
rhc51022,rhc51022,1
rhc51023,rhc51023,1
rhc51024,rhc51024,1
rhc51025,rhc51025,1
rhc51026,rhc51026,1
rhc51027,rhc114405,2
rhc51028,rhc51028,1
rhc51029,rhc51029,1
rhc5103,rhc5081,2
rhc51030,rhc51030,1
rhc51031,rhc116409,5
rhc51032,rhc51032,1
rhc51033,rhc51033,1
rhc51034,rhc110300,6
rhc51035,rhc51035,1
rhc51036,rhc28041,6
rhc51037,rhc47112,2
rhc51038,rhc51038,1
rhc51039,rhc51039,1
rhc5104,rhc5082,2
rhc51040,rhc51040,2
rhc51041,rhc51041,1
rhc51042,rhc51042,1
rhc51043,rhc51043,1
rhc51044,rhc51044,1
rhc51045,rhc51045,1
rhc51046,rhc45922,7
rhc51047,rhc51047,1
rhc51048,rhc51048,1
rhc51049,rhc51049,1
rhc5105,rhc5083,2
rhc51050,rhc43467,2
rhc51051,rhc51051,1
rhc51052,rhc51052,1
rhc51053,rhc51053,1
rhc51054,rhc51054,2
rhc51055,rhc51055,1
rhc51056,rhc51056,1
rhc51057,rhc51057,1
rhc51058,rhc48423,2
rhc51059,rhc51059,1
rhc5106,rhc5106,1
rhc51060,rhc38391,2
rhc51061,rhc35776,2
rhc51062,rhc100958,2
rhc51063,rhc51063,1
rhc51064,rhc46425,4
rhc51065,rhc51065,1
rhc51066,rhc51066,1
rhc51067,rhc51067,1
rhc51068,rhc51068,1
rhc51069,rhc51069,1
rhc5107,rhc5085,2
rhc51070,rhc51070,1
rhc51071,rhc51071,1
rhc51072,rhc51072,1
rhc51073,rhc116443,3
rhc51074,rhc46761,2
rhc51075,rhc51075,1
rhc51076,obpdef1-27-18941119,1
rhc51077,rhc118163,8
rhc51078,obpdef1-165-18950107,1
rhc51079,rhc112862,6
rhc5108,rhc5086,2
rhc51080,rhc51080,2
rhc51081,rhc51081,4
rhc51082,rhc51082,1
rhc51083,obpdef1-743-18930911,5
rhc51084,rhc51084,2
rhc51085,rhc51085,4
rhc51086,rhc51086,1
rhc51087,rhc39472,2
rhc51088,rhc51088,1
rhc51089,rhc45698,2
rhc5109,rhc5087,2
rhc51090,rhc51090,1
rhc51091,rhc124853,4
rhc51092,rhc51092,2
rhc51093,rhc51093,1
rhc51094,rhc110077,10
rhc51095,rhc51095,4
rhc51096,rhc51096,1
rhc51097,rhc51097,1
rhc51098,rhc51098,1
rhc51099,rhc51099,1
rhc511,rhc511,1
rhc5110,rhc5088,2
rhc51100,rhc51100,2
rhc51101,rhc51101,1
rhc51102,rhc51102,1
rhc51103,rhc51103,1
rhc51104,rhc51104,1
rhc51105,rhc51105,1
rhc51106,rhc44343,3
rhc51107,rhc22207,2
rhc51108,rhc51108,1
rhc51109,rhc51109,1
rhc5111,rhc5089,2
rhc51110,rhc51110,1
rhc51111,rhc51111,1
rhc51112,rhc51112,1
rhc51113,rhc51113,1
rhc51114,rhc51114,1
rhc51115,rhc132061,2
rhc51116,rhc104493,4
rhc51117,rhc51117,2
rhc51118,rhc51118,1
rhc51119,rhc51119,1
rhc5112,rhc5090,2
rhc51120,rhc51120,1
rhc51121,rhc51121,1
rhc51122,rhc51122,1
rhc51123,rhc51123,1
rhc51124,rhc51124,2
rhc51125,rhc51125,1
rhc51126,rhc51126,1
rhc51127,rhc51127,1
rhc51128,rhc51128,1
rhc51129,rhc51129,1
rhc5113,rhc5091,2
rhc51130,rhc51130,2
rhc51131,rhc51131,1
rhc51132,rhc51132,1
rhc51133,rhc51133,1
rhc51134,rhc51134,1
rhc51135,rhc51135,1
rhc51136,rhc51136,2
rhc51137,rhc51137,1
rhc51138,obpdef2-408-18570302,1
rhc51139,rhc51139,1
rhc5114,rhc5092,2
rhc51140,rhc48702,2
rhc51141,rhc51141,1
rhc51142,rhc51142,1
rhc51143,rhc51143,1
rhc51144,rhc51144,2
rhc51145,rhc51145,1
rhc51146,rhc51146,1
rhc51147,rhc110622,4
rhc51148,rhc51148,1
rhc51149,rhc51149,1
rhc5115,rhc5093,2
rhc51150,rhc51150,1
rhc51151,rhc51151,1
rhc51152,rhc51152,1
rhc51153,rhc51153,1
rhc51154,obpdef1-406-18990529,1
rhc51155,rhc51155,2
rhc51156,rhc51156,4
rhc51157,rhc105351,2
rhc51158,rhc51158,1
rhc51159,rhc51159,2
rhc5116,rhc5116,1
rhc51160,rhc51160,1
rhc51161,rhc51161,1
rhc51162,rhc47425,2
rhc51163,rhc51163,1
rhc51164,rhc51164,1
rhc51165,rhc105074,4
rhc51166,rhc51166,1
rhc51167,rhc51167,1
rhc51168,rhc51168,1
rhc51169,rhc51169,1
rhc5117,rhc5117,1
rhc51170,rhc35024,5
rhc51171,rhc45753,3
rhc51172,rhc51172,1
rhc51173,rhc48151,2
rhc51174,rhc51174,5
rhc51175,rhc51175,1
rhc51176,rhc51176,1
rhc51177,obpdef1-7-18980110,1
rhc51178,rhc51178,1
rhc51179,rhc107356,3
rhc5118,rhc5118,1
rhc51180,rhc51180,3
rhc51181,obpdef1-107-18980110,1
rhc51182,rhc51182,1
rhc51183,rhc51183,1
rhc51184,rhc110616,8
rhc51185,rhc51185,1
rhc51186,rhc51186,1
rhc51187,rhc51187,1
rhc51188,obpdef1-126-18841215,1
rhc51189,rhc45091,2
rhc5119,rhc5119,2
rhc51190,obpdef1-527-18840421,1
rhc51191,rhc51191,1
rhc51192,rhc46071,2
rhc51193,rhc51193,1
rhc51194,rhc51194,2
rhc51195,rhc51195,2
rhc51196,rhc51196,1
rhc51197,rhc51197,1
rhc51198,rhc45480,5
rhc51199,rhc51199,2
rhc512,rhc512,1
rhc5120,rhc5120,1
rhc51200,rhc51200,2
rhc51201,rhc51201,3
rhc51202,rhc51202,1
